COG,CB505,USBAL,ARCA15000524,JP50060796,2CTFLXE54B6345237,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50060796,2CTFLXE54B6345237,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP50060796,2CTFLXE54B6345237,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,JP50063076,3VWSF71K36M723845,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063076,3VWSF71K36M723845,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063076,3VWSF71K36M723845,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20063118,3FAHP0HA0BR207251,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20063118,3FAHP0HA0BR207251,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20063118,3FAHP0HA0BR207251,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062339,YV1TS92D841358355,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062339,YV1TS92D841358355,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50062339,YV1TS92D841358355,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063805,JTDKB20U777658773,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063805,JTDKB20U777658773,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50063805,JTDKB20U777658773,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,LAY0060041,1J4AA2D18BL619974,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,LAY0060041,1J4AA2D18BL619974,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,LAY0060041,1J4AA2D18BL619974,VA,3/2/2015 7:00:00 PM
RES,CB506,USBAL,ARCA15000635,JP80063572,2B3KA43R67H689590,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP80063572,2B3KA43R67H689590,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP80063572,2B3KA43R67H689590,VA,3/24/2015 7:24:00 PM
COG,CB505,USBAL,ARCA15000524,JP80061980,JF1GG79656G807582,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP80061980,JF1GG79656G807582,VA,3/12/2015 5:30:00 AM
COG,CB505,USBAL,ARCA15000524,JP80061980,JF1GG79656G807582,VA,3/12/2015 5:30:00 AM
RES,CB506,USBAL,ARCA15000635,JP70063280,WAUWFAFR2CA008147,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP70063280,WAUWFAFR2CA008147,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP70063280,WAUWFAFR2CA008147,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KFZ0062359,4T1BG22K9YU969620,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KFZ0062359,4T1BG22K9YU969620,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KFZ0062359,4T1BG22K9YU969620,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP20063764,19XFB2F55CE066297,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP20063764,19XFB2F55CE066297,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP20063764,19XFB2F55CE066297,VA,3/24/2015 7:24:00 PM
